sampleID	genus	relAb	Income status
PNPM__5760	g__Bacteroides	0.09956709956709954	HIS
PNPM__5761	g__Bacteroides	0.03882833787465937	HIS
PNPM__5762	g__Bacteroides	0.05362035225048921	HIS
PNPM__5763	g__Bacteroides	0.0654250238777459	HIS
PNPM__5764	g__Bacteroides	0.08257963035784498	HIS
PNPM__5765	g__Bacteroides	0.021285745001075013	HIS
PNPM__5772	g__Bacteroides	0.018073811931243664	HIS
PNPM__5776	g__Bacteroides	0.04475131057409536	HIS
PNPM__5777	g__Bacteroides	0.013017066820943014	HIS
PNPM__5778	g__Bacteroides	0.076674890871133	HIS
PNPM__5779	g__Bacteroides	0.055855481727574714	HIS
PNPM__5780	g__Bacteroides	0.08723884810841329	HIS
PNPM__5782	g__Bacteroides	0.05096525096525095	HIS
PNPM__5783	g__Bacteroides	0.06874214444551867	HIS
PNPM__5788	g__Bacteroides	0.05859956960768084	HIS
PNPM__5789	g__Bacteroides	0.042214257268020666	HIS
PNPM__5790	g__Bacteroides	0.08146013448607106	HIS
PNPM__5791	g__Bacteroides	0.06613141770547215	HIS
PNPM__5792	g__Bacteroides	0.15865837573016767	HIS
PNPM__5793	g__Bacteroides	0.03392561623551951	HIS
PNPM__5794	g__Bacteroides	0.510157498288062	HIS
PNPM__5795	g__Bacteroides	0.1630088495575221	HIS
PNPM__5796	g__Bacteroides	0.005291641611545388	HIS
PNPM__5797	g__Bacteroides	0.02249519017315372	HIS
PNPM__5798	g__Bacteroides	0.04123582907686554	HIS
PNPM__5799	g__Bacteroides	0.04020045756618365	HIS
PNPM__5800	g__Bacteroides	0.014764183185235792	HIS
PNPM__5802	g__Bacteroides	0.044219977553310835	HIS
PNPM__5803	g__Bacteroides	0.08091868073173984	HIS
PNPM__5804	g__Bacteroides	0.04241719930273094	HIS
PNPM__5805	g__Bacteroides	0.13644009102602153	HIS
PNPM__5806	g__Bacteroides	0.0094596531460513	HIS
PNPM__5807	g__Bacteroides	0.19460543914400352	HIS
PNPM__5808	g__Bacteroides	0.050570153693604354	HIS
PNPM__5809	g__Bacteroides	0.08746355685131194	HIS
PNPM__5811	g__Bacteroides	0.04689128169503297	HIS
PNPM__5814	g__Bacteroides	0.059687046297789925	HIS
PNPM__5815	g__Bacteroides	0.013355874894336418	HIS
PNPM__5818	g__Bacteroides	0.04930875576036864	HIS
PNPM__5821	g__Bacteroides	0.1193505189152996	HIS
PNPM__5822	g__Bacteroides	0.02333570244018003	HIS
PNPM__5825	g__Bacteroides	0.3528368794326241	HIS
PNPM__5826	g__Bacteroides	0.014914149642812366	HIS
PNPM__5827	g__Bacteroides	0.1300847457627118	HIS
PNPM__5828	g__Bacteroides	0.0929725010912265	HIS
PNPM__5829	g__Bacteroides	0.012448979591836704	HIS
PNPM__5830	g__Bacteroides	0.1188224799286351	HIS
PNPM__5831	g__Bacteroides	0.03490208464939984	HIS
PNPM__5832	g__Bacteroides	0.043432679347012094	HIS
PNPM__5835	g__Bacteroides	0.11582804540173382	HIS
PNPM__5836	g__Bacteroides	0.040109217587797716	HIS
PNPM__5837	g__Bacteroides	0.031746031746031717	HIS
PNPM__5838	g__Bacteroides	0.022962899494473474	HIS
PNPM__5839	g__Bacteroides	0.014011676396997495	HIS
PNPM__5840	g__Bacteroides	0.032741154015563025	HIS
PNPM__5841	g__Bacteroides	0.0440543226233852	HIS
PNPM__5842	g__Bacteroides	0.08657487091222027	HIS
PNPM__5843	g__Bacteroides	0.10369297610427221	HIS
PNPM__5844	g__Bacteroides	0.021552205471803434	HIS
PNPM__5845	g__Bacteroides	0.015822583719895762	HIS
PNPM__5850	g__Bacteroides	0.12343817320120634	HIS
PNPM__5851	g__Bacteroides	0.1258943313153549	HIS
PNPM__5852	g__Bacteroides	0.10732640133859206	HIS
PNPM__5853	g__Bacteroides	0.11146743337388032	HIS
PNPM__5854	g__Bacteroides	0.1451462908648687	HIS
PNPM__5855	g__Bacteroides	0.0669007021063189	HIS
PNPM__5856	g__Bacteroides	0.061849519390122606	HIS
PNPM__5857	g__Bacteroides	0.10685466745944106	HIS
PNPM__5858	g__Bacteroides	0.06996248068858966	HIS
PNPM__5859	g__Bacteroides	0.0865724381625441	HIS
PNPM__5860	g__Bacteroides	0.1120831055221432	HIS
PNPM__5861	g__Bacteroides	0.12542824514655498	HIS
PNPM__5862	g__Bacteroides	0.177187457209366	HIS
PNPM__5863	g__Bacteroides	0.0834538318529229	HIS
PNPM__5864	g__Bacteroides	0.08291330645161288	HIS
PNPM__5866	g__Bacteroides	0.05519960571710198	HIS
PNPM__5867	g__Bacteroides	0.056126062322946146	HIS
PNPM__5868	g__Bacteroides	0.042150383997142306	HIS
PNPM__5869	g__Bacteroides	0.015712682379349037	HIS
PNPM__5870	g__Bacteroides	0.0617902471609886	HIS
PNPM__5871	g__Bacteroides	0.011969990727471964	HIS
PNPM__5872	g__Bacteroides	0.04196170993968002	HIS
PNPM__5873	g__Bacteroides	0.02202218292878954	HIS
PNPM__5874	g__Bacteroides	0.07158224134558963	HIS
PNPM__5875	g__Bacteroides	0.03400830737279331	HIS
PNPM__5876	g__Bacteroides	0.1524011760862463	HIS
PNPM__5877	g__Bacteroides	0.0523024445707788	HIS
PNPM__5878	g__Bacteroides	0.12512	HIS
PNPM__5879	g__Bacteroides	0.06652512384996458	HIS
PNPM__5881	g__Bacteroides	0.06756068579188589	HIS
PNPM__5882	g__Bacteroides	0.0043265613243039834	HIS
PNPM__5883	g__Bacteroides	0.10377358490566035	HIS
PNPM__5884	g__Bacteroides	0.08619846830699035	HIS
PNPM__5885	g__Bacteroides	0.2422986849216357	HIS
PNPM__5889	g__Bacteroides	0.16515348032857755	HIS
PNPM__5890	g__Bacteroides	0.06011560693641614	HIS
PNPM__5891	g__Bacteroides	0.00563945708277575	HIS
PNPM__5892	g__Bacteroides	0.04433887569279492	HIS
PNPM__5893	g__Bacteroides	0.21612296110414048	HIS
PNPM__5894	g__Bacteroides	0.12498240675580573	HIS
PNPM__5896	g__Bacteroides	0.08535605208165888	HIS
PNPM__5897	g__Bacteroides	0.11873303167420808	HIS
PNPM__5898	g__Bacteroides	0.035720303285593925	HIS
PNPM__5899	g__Bacteroides	0.08147811600787516	HIS
PNPM__5900	g__Bacteroides	0.4548488417746368	HIS
PNPM__5901	g__Bacteroides	0.039005508411493195	HIS
PNPM__5902	g__Bacteroides	0.0894673332184106	HIS
PNPM__5911	g__Bacteroides	0.03819382473674814	HIS
PNPM__5912	g__Bacteroides	0.09409226684367736	HIS
PNPM__5913	g__Bacteroides	0.05544286680189314	HIS
PNPM__5914	g__Bacteroides	0.09817030260380008	HIS
PNPM__5916	g__Bacteroides	0.03909600791817878	HIS
PNPM__5918	g__Bacteroides	0.03461205653302563	HIS
PNPM__5921	g__Bacteroides	0.22925651198895974	HIS
PNPM__5922	g__Bacteroides	0.20734872285206937	HIS
PNPM__5923	g__Bacteroides	0.21702127659574466	HIS
PNPM__5926	g__Bacteroides	0.12700831024930745	HIS
PNPM__5927	g__Bacteroides	0.03555128513091519	HIS
PNPM__5928	g__Bacteroides	0.04297942087051537	HIS
PNPM__5929	g__Bacteroides	0.16782196278730385	HIS
PNPM__5931	g__Bacteroides	0.06505631298162416	HIS
PNPM__5932	g__Bacteroides	0.11369708484236772	HIS
PNPM__5933	g__Bacteroides	0.09186080802123266	HIS
PNPM__5934	g__Bacteroides	0.20119956379498363	HIS
PNPM__5935	g__Bacteroides	0.030725793057631578	HIS
PNPM__5936	g__Bacteroides	0.06087853773584903	HIS
PNPM__5937	g__Bacteroides	0.02532544378698223	HIS
PNPM__5938	g__Bacteroides	0.23584062890834373	HIS
PNPM__5939	g__Bacteroides	0.026537997587454745	HIS
PNPM__5940	g__Bacteroides	0.040679855112844776	HIS
PNPM__5941	g__Bacteroides	0.019487908961593147	HIS
PNPM__5942	g__Bacteroides	0.027805937726285278	HIS
PNPM__5943	g__Bacteroides	0.10265903736115783	HIS
PNPM__5944	g__Bacteroides	0.036358628288114536	HIS
PNPM__5945	g__Bacteroides	0.03827888904878396	HIS
PNPM__5948	g__Bacteroides	0.050244478165570684	HIS
PNPM__5949	g__Bacteroides	0.04655816435432228	HIS
PNPM__5950	g__Bacteroides	0.06151197370480511	HIS
PNPM__5951	g__Bacteroides	0.20568828213879406	HIS
PNPM__5952	g__Bacteroides	0.05986653956148711	HIS
PNPM__5953	g__Bacteroides	0.0576583909917243	HIS
PNPM__5954	g__Bacteroides	0.07473378509196509	HIS
PNPM__5955	g__Bacteroides	0.07169614077881345	HIS
PNPM__5956	g__Bacteroides	0.1051966292134831	HIS
PNPM__5958	g__Bacteroides	0.0028052805280528053	HIS
PNPM__5959	g__Bacteroides	0.044779842833977755	HIS
PNPM__5961	g__Bacteroides	0.18562788018433177	HIS
PNPM__5962	g__Bacteroides	0.07616626133097495	HIS
PNPM__5963	g__Bacteroides	0.03634150582507387	HIS
PNPM__5964	g__Bacteroides	0.01897847407973503	HIS
PNPM__5965	g__Bacteroides	0.024706609017912277	HIS
PNPM__5966	g__Bacteroides	0.021947492707320437	HIS
PNPM__5967	g__Bacteroides	0.045997881676501706	HIS
PNPM__5968	g__Bacteroides	0.04105983505878222	HIS
PNPM__5971	g__Bacteroides	0.08077914637639642	HIS
PNPM__5972	g__Bacteroides	0.019162450209925706	HIS
PNPM__5973	g__Bacteroides	0.02687736358725011	HIS
PNPM__5974	g__Bacteroides	0.1278291814946619	HIS
PNPM__5975	g__Bacteroides	0.01760984783723711	HIS
PNPM__5976	g__Bacteroides	0.18493026625611297	HIS
PNPM__5977	g__Bacteroides	0.07423830639393501	HIS
PNPM__5978	g__Bacteroides	0.06846195069667733	HIS
PNPM__5979	g__Bacteroides	0.10196021064950263	HIS
PNPM__5980	g__Bacteroides	0.1589805825242718	HIS
PNPM__5981	g__Bacteroides	0.08115612772939539	HIS
PNPM__5982	g__Bacteroides	0.01772679874869655	HIS
PNPM__5983	g__Bacteroides	0.19281371926322471	HIS
PNPM__5984	g__Bacteroides	0.12354579714894309	HIS
PNPM__5985	g__Bacteroides	0.04774624373956592	HIS
PNPM__5986	g__Bacteroides	0.06269547910150693	HIS
PNPM__5987	g__Bacteroides	0.031002638522427413	HIS
PNPM__5988	g__Bacteroides	0.055815039701074216	HIS
PNPM__5989	g__Bacteroides	0.1497656982193064	HIS
PNPM__5990	g__Bacteroides	0.14417915972607812	HIS
PNPM__5991	g__Bacteroides	0.002367882897427618	HIS
PNPM__5992	g__Bacteroides	0.040071770334928196	HIS
PNPM__5993	g__Bacteroides	0.018935823836860568	HIS
PNPM__5994	g__Bacteroides	0.05277894442111153	HIS
PNPM__5995	g__Bacteroides	0.03244495944380068	HIS
PNPM__5996	g__Bacteroides	0.06052739445279405	HIS
PNPM__5997	g__Bacteroides	0.20904931367564816	HIS
PNPM__5998	g__Bacteroides	0.03950523791493118	HIS
PNPM__5999	g__Bacteroides	0.16607044578976332	HIS
PNPM__6001	g__Bacteroides	0.03319626168224297	HIS
PNPM__6002	g__Bacteroides	0.16747117189595062	HIS
PNPM__6003	g__Bacteroides	0.08977375565610857	HIS
PNPM__6004	g__Bacteroides	0.04991909385113264	HIS
PNPM__6005	g__Bacteroides	0.11601845748187209	HIS
PNPM__6006	g__Bacteroides	0.07197915535772445	HIS
PNPM__6007	g__Bacteroides	0.03915622940013181	HIS
PNPM__6008	g__Bacteroides	0.024365482233502517	HIS
PNPM__6009	g__Bacteroides	0.032608695652173884	HIS
PNPM__6010	g__Bacteroides	0.3622426631625055	HIS
PNPM__6011	g__Bacteroides	0.3715141737727587	HIS
PNPM__6012	g__Bacteroides	0.05546961325966847	HIS
PNPM__6013	g__Bacteroides	0.15370834826227156	HIS
PNPM__6014	g__Bacteroides	0.12334276776403988	HIS
PNPM__6015	g__Bacteroides	0.2112088239678044	HIS
PNPM__6016	g__Bacteroides	0.019354838709677382	HIS
PNPM__6017	g__Bacteroides	0.3527115858668857	HIS
PNPM__6018	g__Bacteroides	0.18128018502142706	HIS
PNPM__6020	g__Bacteroides	0.14006147540983604	HIS
PNPM__6021	g__Bacteroides	0.3146543778801843	HIS
PNPM__6022	g__Bacteroides	0.12465986394557818	HIS
PNPM__6023	g__Bacteroides	0.1976149914821124	HIS
PNPM__6024	g__Bacteroides	0.0374301675977653	HIS
PNPM__6025	g__Bacteroides	0.1269283343097051	HIS
PNPM__6026	g__Bacteroides	0.06587342645283667	HIS
PNPM__6027	g__Bacteroides	0.008784096162736931	HIS
PNPM__6028	g__Bacteroides	0.16270928462709283	HIS
PNPM__6029	g__Bacteroides	0.17024459570648512	HIS
PNPM__6030	g__Bacteroides	0.15192778457772335	HIS
PNPM__6031	g__Bacteroides	0.05523844595838702	HIS
PNPM__6033	g__Bacteroides	0.11423955688899144	HIS
PNPM__6034	g__Bacteroides	0.06005037783375312	HIS
PNPM__6035	g__Bacteroides	0.053905053598774864	HIS
PNPM__6036	g__Bacteroides	0.045214105793450844	HIS
PNPM__6037	g__Bacteroides	0.10226612434631024	HIS
PNPM__6038	g__Bacteroides	0.03764794762024675	HIS
PNPM__6039	g__Bacteroides	0.07890106915685477	HIS
PNPM__6040	g__Bacteroides	0.004321209938782855	HIS
PNPM__6041	g__Bacteroides	0.1331921651667549	HIS
PNPM__6042	g__Bacteroides	0.040961008270972814	HIS
PNPM__6043	g__Bacteroides	0.02262802699483919	HIS
PNPM__6044	g__Bacteroides	0.018140873264106076	HIS
PNPM__6045	g__Bacteroides	0.05529604847872739	HIS
PNPM__6046	g__Bacteroides	0.035905271199388814	HIS
PNPM__6047	g__Bacteroides	0.10086516142646122	HIS
PNPM__6048	g__Bacteroides	0.08049985469340305	HIS
PNPM__6049	g__Bacteroides	0.22651006711409394	HIS
PNPM__6050	g__Bacteroides	0.02333159541188736	HIS
PNPM__6051	g__Bacteroides	0.07427405807535392	HIS
PNPM__6053	g__Bacteroides	0.056366585563665826	HIS
PNPM__6054	g__Bacteroides	0.06057385759829964	HIS
PNPM__6055	g__Bacteroides	0.01590594744121714	HIS
PNPM__6056	g__Bacteroides	0.11727019498607238	HIS
PNPM__6057	g__Bacteroides	0.12381523695260943	HIS
PNPM__6058	g__Bacteroides	0.06107784431137722	HIS
PNPM__6060	g__Bacteroides	0.07619631901840489	HIS
PNPM__6061	g__Bacteroides	0.022940563086548474	HIS
PNPM__6062	g__Bacteroides	0.03981566820276494	HIS
PNPM__6063	g__Bacteroides	0.034156142365097564	HIS
PNPM__6064	g__Bacteroides	0.11908396946564881	HIS
PNPM__6065	g__Bacteroides	0.1610897246076399	HIS
PNPM__6066	g__Bacteroides	0.16279495152734583	HIS
PNPM__6067	g__Bacteroides	0.08186929023190441	HIS
PNPM__6068	g__Bacteroides	0.04391489361702126	HIS
PNPM__6069	g__Bacteroides	0.10039215686274505	HIS
PNPM__6071	g__Bacteroides	0.15112724493695068	HIS
PNPM__6072	g__Bacteroides	0.08515044463393832	HIS
PNPM__6073	g__Bacteroides	0.0323120494335736	HIS
PNPM__6074	g__Bacteroides	0.09855189058728879	HIS
PNPM__6076	g__Bacteroides	0.0682024071437815	HIS
PNPM__6077	g__Bacteroides	0.013839216296065918	HIS
PNPM__6078	g__Bacteroides	0.06269534840963409	HIS
PNPM__6079	g__Bacteroides	0.3106010928961748	HIS
PNPM__6080	g__Bacteroides	0.6923674801803202	HIS
PNPM__6081	g__Bacteroides	0.032898550724637654	HIS
PNPM__6082	g__Bacteroides	0.14871987951807225	HIS
PNPM__6083	g__Bacteroides	0.07746133071446107	HIS
PNPM__6084	g__Bacteroides	0.07421585576685599	HIS
PNPM__6085	g__Bacteroides	0.34247853676745055	HIS
PNPM__6086	g__Bacteroides	0.18002510310202613	HIS
PNPM__6087	g__Bacteroides	0.07416029265048218	HIS
PNPM__6088	g__Bacteroides	0.49583274473795735	HIS
PNPM__6089	g__Bacteroides	0.02455871066768992	HIS
PNPM__6091	g__Bacteroides	0.22695473251028803	HIS
PNPM__6092	g__Bacteroides	0.08136300417246169	HIS
PNPM__6093	g__Bacteroides	0.4949095022624434	HIS
PNPM__6094	g__Bacteroides	0.3315148971884179	HIS
PNPM__6095	g__Bacteroides	0.0946394272743146	HIS
PNPM__6096	g__Bacteroides	0.5302545086802629	HIS
PNPM__6097	g__Bacteroides	0.3276318109680832	HIS
PNPM__6098	g__Bacteroides	0.2267523599116288	HIS
PNPM__6100	g__Bacteroides	0.7177155846000852	HIS
PNPM__6101	g__Bacteroides	0.05512393636699962	HIS
PNPM__6102	g__Bacteroides	0.25739544372662354	HIS
PNPM__6103	g__Bacteroides	0.04614211262234649	HIS
PNPM__6104	g__Bacteroides	0.3382906808305166	HIS
PNPM__6105	g__Bacteroides	0.294883303411131	HIS
PNPM__6106	g__Bacteroides	0.10616716256424125	HIS
PNPM__6107	g__Bacteroides	0.15057915057915056	HIS
PNPM__6108	g__Bacteroides	0.4498343273691186	HIS
PNPM__6109	g__Bacteroides	0.011606597434331085	HIS
PNPM__6110	g__Bacteroides	0.07142006903940004	HIS
PNPM__6111	g__Bacteroides	0.22827515700306697	HIS
PNPM__6112	g__Bacteroides	0.020485477760628572	HIS
PNPM__6113	g__Bacteroides	0.19070542492131085	HIS
PNPM__6114	g__Bacteroides	0.6034072900158478	HIS
PNPM__6115	g__Bacteroides	0.10624908532123513	HIS
PNPM__6116	g__Bacteroides	0.1783744023538065	HIS
PNPM__6117	g__Bacteroides	0.14696086594504576	HIS
PNPM__6118	g__Bacteroides	0.20160687593423013	HIS
PNPM__6119	g__Bacteroides	0.3349037279803359	HIS
PNPM__6120	g__Bacteroides	0.2616071428571428	HIS
PNPM__6123	g__Bacteroides	0.06051103368176536	HIS
PNPM__6124	g__Bacteroides	0.10045932730774927	HIS
PNPM__6125	g__Bacteroides	0.2255835667600373	HIS
PNPM__6127	g__Bacteroides	0.1365227537922987	HIS
PNPM__6128	g__Bacteroides	0.08398239078902808	HIS
PNPM__6130	g__Bacteroides	0.04601907296518071	HIS
PNPM__6131	g__Bacteroides	0.020648967551622405	HIS
PNPM__6132	g__Bacteroides	0.43126856173101397	HIS
PNPM__6133	g__Bacteroides	0.5434749505101264	HIS
PNPM__6134	g__Bacteroides	0.031189083820662728	HIS
PNPM__6135	g__Bacteroides	0.01476091476091472	HIS
PNPM__6136	g__Bacteroides	0.10401366353543977	HIS
PNPM__6137	g__Bacteroides	0.13237369460908827	HIS
PNPM__6138	g__Bacteroides	0.10105263157894734	HIS
PNPM__6139	g__Bacteroides	0.25281464530892445	HIS
PNPM__6140	g__Bacteroides	0.1547559760956175	HIS
PNPM__6141	g__Bacteroides	0.06989247311827952	HIS
PNPM__6142	g__Bacteroides	0.040515653775322236	HIS
PNPM__6143	g__Bacteroides	0.12716601453325874	HIS
PNPM__6144	g__Bacteroides	0.16834951456310676	HIS
PNPM__6145	g__Bacteroides	0.5857449088960343	HIS
PNPM__6147	g__Bacteroides	0.040307101727447184	HIS
PNPM__6148	g__Bacteroides	0.09286117912977959	HIS
PNPM__6149	g__Bacteroides	0.17212426532325772	HIS
PNPM__6152	g__Bacteroides	0.11049314052651092	HIS
PNPM__6153	g__Bacteroides	0.28521536670547143	HIS
PNPM__6155	g__Bacteroides	0.19186238835593777	HIS
PNPM__6158	g__Bacteroides	0.7566072526121695	HIS
PNPM__6159	g__Bacteroides	0.08590394377196403	HIS
PNPM__6160	g__Bacteroides	0.10600037857278059	HIS
PNPM__6161	g__Bacteroides	0.35887438548906586	HIS
PNPM__6162	g__Bacteroides	0.05517159199237365	HIS
PNPM__6163	g__Bacteroides	0.7219957606391652	HIS
PNPM__6164	g__Bacteroides	0.05133689839572192	HIS
PNPM__6165	g__Bacteroides	0.0823349122318194	HIS
PNPM__6166	g__Bacteroides	0.5343450479233226	HIS
PNPM__6167	g__Bacteroides	0.5755826384434466	HIS
PNPM__6168	g__Bacteroides	0.1882763433356594	HIS
PNPM__6169	g__Bacteroides	0.039312714776632264	HIS
PNPM__6172	g__Bacteroides	0.46986040609137053	HIS
PNPM__6173	g__Bacteroides	0.2240749756572541	HIS
PNPM__6174	g__Bacteroides	0.5172562553925798	HIS
PNPM__6175	g__Bacteroides	0.3253720374793312	HIS
PNPM__6177	g__Bacteroides	0.36796338672768875	HIS
PNPM__6178	g__Bacteroides	0.5340782122905028	HIS
PNPM__6179	g__Bacteroides	0.27282976324689967	HIS
PNPM__6181	g__Bacteroides	0.08752735229759295	HIS
PNPM__6184	g__Bacteroides	0.2633999646205554	HIS
PNPM__6185	g__Bacteroides	0.10385296722763504	HIS
PNPM__6186	g__Bacteroides	0.1507113999648691	HIS
PNPM__6205	g__Bacteroides	0.1895265423242467	HIS
PNPM__6207	g__Bacteroides	0.17867778439547344	HIS
PNPM__6208	g__Bacteroides	0.04641703553056581	HIS
PNPM__6209	g__Bacteroides	0.06575114440282975	HIS
PNPM__6210	g__Bacteroides	0.091025641025641	HIS
PNPM__6214	g__Bacteroides	0.2362495385751199	HIS
PNPM__6215	g__Bacteroides	0.018712977921378538	HIS
PNPM__6216	g__Bacteroides	0.09335887611749677	HIS
PNPM__6218	g__Bacteroides	0.2937099289551204	HIS
PNPM__6223	g__Bacteroides	0.031866624459217015	HIS
PNPM__6224	g__Bacteroides	0.2733691047726631	HIS
PNPM__6225	g__Bacteroides	0.045454545454545414	HIS
PNPM__6226	g__Bacteroides	0.2662580864828055	HIS
PNPM__6227	g__Bacteroides	0.1698520857570217	HIS
PNPM__6228	g__Bacteroides	0.24232026143790844	HIS
PNPM__6229	g__Bacteroides	0.19886193471099128	HIS
PNPM__6230	g__Bacteroides	0.25155763239875384	HIS
PNPM__6231	g__Bacteroides	0.2863241106719367	HIS
PNPM__6237	g__Bacteroides	0.0648386175378463	HIS
PNPM__6239	g__Bacteroides	0.11187072715972651	HIS
PNPM__6240	g__Bacteroides	0.13816127375449405	HIS
PNPM__6241	g__Bacteroides	0.157723983029698	HIS
PNPM__6242	g__Bacteroides	0.574353448275862	HIS
PNPM__6244	g__Bacteroides	0.16214371053080726	HIS
PNPM__6245	g__Bacteroides	0.057253384912959344	HIS
PNPM__6246	g__Bacteroides	0.23350534463693326	HIS
PNPM__6247	g__Bacteroides	0.0432041535323567	HIS
PNPM__6249	g__Bacteroides	0.7672881755959405	HIS
PNPM__6251	g__Bacteroides	0.374498439589835	HIS
PNPM__6252	g__Bacteroides	0.006993006993006986	HIS
PNPM__6253	g__Bacteroides	0.4511948157148643	HIS
PNPM__6255	g__Bacteroides	0.44683931156506357	HIS
PNPM__6256	g__Bacteroides	0.057747410182940245	HIS
PNPM__6257	g__Bacteroides	0.30816765180010747	HIS
PNPM__6259	g__Bacteroides	0.09339729119638823	HIS
PNPM__6260	g__Bacteroides	0.4630872483221476	HIS
PNPM__6261	g__Bacteroides	0.11591836734693868	HIS
PNPM__6262	g__Bacteroides	0.029973772948669875	HIS
PNPM__6264	g__Bacteroides	0.6241231488698362	HIS
PNPM__6265	g__Bacteroides	0.2126951625287944	HIS
PNPM__6267	g__Bacteroides	0.11939781969198818	HIS
PNPM__6268	g__Bacteroides	0.0276211950394588	HIS
PNPM__6269	g__Bacteroides	0.42840646651270203	HIS
PNPM__6270	g__Bacteroides	0.058634906092533204	HIS
PNPM__6271	g__Bacteroides	0.316895488932474	HIS
PNPM__6272	g__Bacteroides	0.5618159708147548	HIS
PNPM__6273	g__Bacteroides	0.018307856381087787	HIS
PNPM__6274	g__Bacteroides	0.01862503423719527	HIS
PNPM__6275	g__Bacteroides	0.0602782071097372	HIS
PNPM__6276	g__Bacteroides	0.1768368617683686	HIS
PNPM__6278	g__Bacteroides	0.08912091613337822	HIS
PNPM__6279	g__Bacteroides	0.5284777355885398	HIS
PNPM__6281	g__Bacteroides	0.20108144643460626	HIS
PNPM__6282	g__Bacteroides	0.5366559485530547	HIS
PNPM__6283	g__Bacteroides	0.04790369447903694	HIS
PNPM__6285	g__Bacteroides	0.5240977359336472	HIS
PNPM__6287	g__Bacteroides	0.2205560762261793	HIS
PNPM__6289	g__Bacteroides	0.06445623342175064	HIS
PNPM__6291	g__Bacteroides	0.2675552019096877	HIS
PNPM__6294	g__Bacteroides	0.22725450901803598	HIS
PNPM__6295	g__Bacteroides	0.16996904024767798	HIS
PNPM__6296	g__Bacteroides	0.43860974688326404	HIS
PNPM__6319	g__Bacteroides	0.6002457002457002	HIS
PNPM__6320	g__Bacteroides	0.08023512123438645	HIS
PNPM__6321	g__Bacteroides	0.07297949336550058	HIS
PNPM__6322	g__Bacteroides	0.10410410410410405	HIS
PNPM__6324	g__Bacteroides	0.13190668303806344	HIS
PNPM__6325	g__Bacteroides	0.31712553675170496	HIS
PNPM__6326	g__Bacteroides	0.19745420676808434	HIS
PNPM__6328	g__Bacteroides	0.18805590851334175	HIS
PNPM__6330	g__Bacteroides	0.026096033402922738	HIS
PNPM__6331	g__Bacteroides	0.5609551738583997	HIS
PNPM__6332	g__Bacteroides	0.49486521181001275	HIS
PNPM__6334	g__Bacteroides	0.07607309817254564	HIS
PNPM__6336	g__Bacteroides	0.38827729842308834	HIS
PNPM__6337	g__Bacteroides	0.17288651942117286	HIS
PNPM__6338	g__Bacteroides	0.07106017191977076	HIS
PNPM__6340	g__Bacteroides	0.12553273924835331	HIS
PNPM__6341	g__Bacteroides	0.2544354838709677	HIS
PNPM__6342	g__Bacteroides	0.42037631941257453	HIS
PNPM__6343	g__Bacteroides	0.48218029350104824	HIS
PNPM__6346	g__Bacteroides	0.46600835548803643	HIS
PNPM__6348	g__Bacteroides	0.44605757196495616	HIS
PNPM__6349	g__Bacteroides	0.09972820405603176	HIS
PNPM__6350	g__Bacteroides	0.29464634622899566	HIS
PNPM__6351	g__Bacteroides	0.6319733555370525	HIS
PNPM__6352	g__Bacteroides	0.5672718808193669	HIS
PNPM__6353	g__Bacteroides	0.13859981078524122	HIS
PNPM__6354	g__Bacteroides	0.0684052156469408	HIS
PNPM__6355	g__Bacteroides	0.0998284199032912	HIS
PNPM__6358	g__Bacteroides	0.06635773864689523	HIS
PNPM__6359	g__Bacteroides	0.20208933717579247	HIS
PNPM__6361	g__Bacteroides	0.09739292364990684	HIS
PNPM__6362	g__Bacteroides	0.09816513761467886	HIS
PNPM__6364	g__Bacteroides	0.030113944655453053	HIS
PNPM__6365	g__Bacteroides	0.09630238290879208	HIS
PNPM__6366	g__Bacteroides	0.06938775510204077	HIS
PNPM__6367	g__Bacteroides	0.07171671896010753	HIS
PNPM__6368	g__Bacteroides	0.02419006479481639	HIS
PNPM__6369	g__Bacteroides	0.07326420198376911	HIS
PNPM__6374	g__Bacteroides	0.29979035639412993	HIS
PNPM__6378	g__Bacteroides	0.27777777777777773	HIS
PNPM__6380	g__Bacteroides	0.03143909497500656	HIS
PNPM__6381	g__Bacteroides	0.11135135135135128	HIS
PNPM__6382	g__Bacteroides	0.3006322659596165	HIS
PNPM__6383	g__Bacteroides	0.015262795501491847	HIS
PNPM__6384	g__Bacteroides	0.016136919315403415	HIS
PNPM__6385	g__Bacteroides	0.4639985038339255	HIS
PNPM__6386	g__Bacteroides	0.031813063063063036	HIS
PNPM__6388	g__Bacteroides	0.4093655589123867	HIS
PNPM__6389	g__Bacteroides	0.23850931677018633	HIS
PNPM__6391	g__Bacteroides	0.08779083713120646	HIS
PNPM__6392	g__Bacteroides	0.1566018423746161	HIS
PNPM__6396	g__Bacteroides	0.08935442496793498	HIS
PNPM__6397	g__Bacteroides	0.07194928684627572	HIS
PNPM__6399	g__Bacteroides	0.2191032643210974	HIS
PNPM__6400	g__Bacteroides	0.02212723158159415	HIS
PNPM__6401	g__Bacteroides	0.40545808966861596	HIS
PNPM__6402	g__Bacteroides	0.3434907736583714	HIS
PNPM__6405	g__Bacteroides	0.4211734693877551	HIS
PNPM__6407	g__Bacteroides	0.1836034912718204	HIS
